timestamp,station_id,temp,humid,condition
2026-04-27 22:41:03.942196,NewYork-ec58,21,59,Normal
2026-04-27 22:41:04.942196,NewYork-ec58,47,7,Normal
2026-04-27 22:41:05.942196,NewYork-ec58,39,73,Normal
2026-04-27 22:41:06.942196,NewYork-ec58,41,96,Normal
2026-04-27 22:41:07.942196,NewYork-ec58,15,0,Normal
2026-04-27 22:41:08.942196,NewYork-ec58,8,30,Normal
2026-04-27 22:41:09.942196,NewYork-ec58,39,40,Normal
2026-04-27 22:41:10.942196,NewYork-ec58,47,62,Normal
2026-04-27 22:41:11.942196,NewYork-ec58,46,14,Normal
2026-04-27 22:41:12.942196,NewYork-ec58,-1,96,Normal
2026-04-27 22:41:13.942196,NewYork-ec58,-20,60,Normal
2026-04-27 22:41:14.942196,NewYork-ec58,-28,23,Normal
2026-04-27 22:41:15.942196,NewYork-ec58,39,82,Normal
2026-04-27 22:41:16.942196,NewYork-ec58,7,90,Normal
2026-04-27 22:41:17.942196,NewYork-ec58,36,62,Normal
2026-04-27 22:41:18.942196,NewYork-ec58,-27,9,Normal
2026-04-27 22:41:19.942196,NewYork-ec58,47,67,Normal
2026-04-27 22:41:20.942196,NewYork-ec58,16,84,Normal
2026-04-27 22:41:21.942196,NewYork-ec58,40,54,Normal
2026-04-27 22:41:22.942196,NewYork-ec58,-16,92,Normal
2026-04-27 22:41:23.942196,NewYork-ec58,27,5,Normal
2026-04-27 22:41:24.942196,NewYork-ec58,40,57,Normal
2026-04-27 22:41:25.942196,NewYork-ec58,40,29,Normal
2026-04-27 22:41:26.942196,NewYork-ec58,-15,78,Normal
2026-04-27 22:41:27.942196,NewYork-ec58,21,50,Normal
2026-04-27 22:41:28.942196,NewYork-ec58,13,76,Normal
2026-04-27 22:41:29.942196,NewYork-ec58,-23,82,Normal
2026-04-27 22:41:30.942196,NewYork-ec58,1,96,Normal
2026-04-27 22:41:31.942196,NewYork-ec58,28,42,Normal
2026-04-27 22:41:32.942196,NewYork-ec58,-6,39,Normal
2026-04-27 22:41:33.942196,NewYork-ec58,45,4,Normal
2026-04-27 22:41:34.942196,NewYork-ec58,45,36,Normal
2026-04-27 22:41:35.942196,NewYork-ec58,11,69,Normal
2026-04-27 22:41:36.942196,NewYork-ec58,16,89,Normal
2026-04-27 22:41:37.942196,NewYork-ec58,-9,13,Normal
2026-04-27 22:41:38.942196,NewYork-ec58,-27,36,Normal
2026-04-27 22:41:39.942196,NewYork-ec58,50,54,Normal
2026-04-27 22:41:40.942196,NewYork-ec58,45,57,Normal
2026-04-27 22:41:41.942196,NewYork-ec58,18,15,Normal
2026-04-27 22:41:42.942196,NewYork-ec58,-17,5,Normal
2026-04-27 22:41:43.942196,NewYork-ec58,-13,100,Normal
2026-04-27 22:41:44.942196,NewYork-ec58,22,77,Normal
2026-04-27 22:41:45.942196,NewYork-ec58,8,5,Normal
2026-04-27 22:41:46.942196,NewYork-ec58,6,60,Normal
2026-04-27 22:41:47.942196,NewYork-ec58,37,65,Normal
2026-04-27 22:41:48.942196,NewYork-ec58,50,8,Normal
2026-04-27 22:41:49.942196,NewYork-ec58,-24,23,Normal
2026-04-27 22:41:50.942196,NewYork-ec58,-20,23,Normal
2026-04-27 22:41:51.942196,NewYork-ec58,11,42,Normal
2026-04-27 22:41:52.942196,NewYork-ec58,6,53,Normal
2026-04-27 22:41:53.942196,NewYork-ec58,44,67,Normal
2026-04-27 22:41:54.942196,NewYork-ec58,-9,47,Normal
2026-04-27 22:41:55.942196,NewYork-ec58,-23,59,Normal
2026-04-27 22:41:56.942196,NewYork-ec58,47,53,Normal
2026-04-27 22:41:57.942196,NewYork-ec58,7,96,Normal
2026-04-27 22:41:58.942196,NewYork-ec58,47,57,Normal
2026-04-27 22:41:59.942196,NewYork-ec58,-10,94,Normal
2026-04-27 22:42:00.942196,NewYork-ec58,48,97,Normal
2026-04-27 22:42:01.942196,NewYork-ec58,22,57,Normal
2026-04-27 22:42:02.942196,NewYork-ec58,-9,100,Normal
2026-04-27 22:42:03.942196,NewYork-ec58,-11,12,Normal
2026-04-27 22:42:04.942196,NewYork-ec58,21,34,Normal
2026-04-27 22:42:05.942196,NewYork-ec58,-13,35,Normal
2026-04-27 22:42:06.942196,NewYork-ec58,-7,40,Normal
2026-04-27 22:42:07.942196,NewYork-ec58,30,36,Normal
2026-04-27 22:42:08.942196,NewYork-ec58,44,50,Normal
2026-04-27 22:42:09.942196,NewYork-ec58,23,30,Normal
2026-04-27 22:42:10.942196,NewYork-ec58,-21,71,Normal
2026-04-27 22:42:11.942196,NewYork-ec58,31,11,Normal
2026-04-27 22:42:12.942196,NewYork-ec58,24,20,Normal
2026-04-27 22:42:13.942196,NewYork-ec58,17,80,Normal
2026-04-27 22:42:14.942196,NewYork-ec58,-7,21,Normal
2026-04-27 22:42:15.942196,NewYork-ec58,8,75,Normal
2026-04-27 22:42:16.942196,NewYork-ec58,-28,47,Normal
2026-04-27 22:42:17.942196,NewYork-ec58,48,51,Normal
2026-04-27 22:42:18.942196,NewYork-ec58,14,80,Normal
2026-04-27 22:42:19.942196,NewYork-ec58,5,20,Normal
2026-04-27 22:42:20.942196,NewYork-ec58,-20,48,Normal
2026-04-27 22:42:21.942196,NewYork-ec58,2,12,Normal
2026-04-27 22:42:22.942196,NewYork-ec58,36,88,Normal
2026-04-27 22:42:23.942196,NewYork-ec58,45,88,Normal
2026-04-27 22:42:24.942196,NewYork-ec58,28,17,Normal
2026-04-27 22:42:25.942196,NewYork-ec58,34,76,Normal
2026-04-27 22:42:26.942196,NewYork-ec58,3,90,Normal
2026-04-27 22:42:27.942196,NewYork-ec58,22,30,Normal
2026-04-27 22:42:28.942196,NewYork-ec58,36,64,Normal
2026-04-27 22:42:29.942196,NewYork-ec58,9,83,Normal
2026-04-27 22:42:30.942196,NewYork-ec58,26,90,Normal
2026-04-27 22:42:31.942196,NewYork-ec58,45,52,Normal
2026-04-27 22:42:32.942196,NewYork-ec58,15,4,Normal
2026-04-27 22:42:33.942196,NewYork-ec58,13,69,Normal
2026-04-27 22:42:34.942196,NewYork-ec58,15,18,Normal
2026-04-27 22:42:35.942196,NewYork-ec58,-10,46,Normal
2026-04-27 22:42:36.942196,NewYork-ec58,33,28,Normal
2026-04-27 22:42:37.942196,NewYork-ec58,45,19,Normal
2026-04-27 22:42:38.942196,NewYork-ec58,-12,94,Normal
2026-04-27 22:42:39.942196,NewYork-ec58,42,93,Normal
2026-04-27 22:42:40.942196,NewYork-ec58,-29,44,Normal
2026-04-27 22:42:41.942196,NewYork-ec58,-6,70,Normal
2026-04-27 22:42:42.942196,NewYork-ec58,-3,78,Normal
2026-04-27 22:42:43.942196,NewYork-ec58,-28,84,Normal
2026-04-27 22:42:44.942196,NewYork-ec58,-5,30,Normal
2026-04-27 22:42:45.942196,NewYork-ec58,-7,75,Normal
2026-04-27 22:42:46.942196,NewYork-ec58,-18,71,Normal
2026-04-27 22:42:47.942196,NewYork-ec58,8,42,Normal
2026-04-27 22:42:48.942196,NewYork-ec58,-14,18,Normal
2026-04-27 22:42:49.942196,NewYork-ec58,-6,13,Normal
2026-04-27 22:42:50.942196,NewYork-ec58,-20,51,Normal
2026-04-27 22:42:51.942196,NewYork-ec58,23,67,Normal
2026-04-27 22:42:52.942196,NewYork-ec58,34,41,Normal
2026-04-27 22:42:53.942196,NewYork-ec58,-14,10,Normal
2026-04-27 22:42:54.942196,NewYork-ec58,34,92,Normal
2026-04-27 22:42:55.942196,NewYork-ec58,-2,43,Normal
2026-04-27 22:42:56.942196,NewYork-ec58,28,40,Normal
2026-04-27 22:42:57.942196,NewYork-ec58,11,100,Normal
2026-04-27 22:42:58.942196,NewYork-ec58,16,13,Normal
2026-04-27 22:42:59.942196,NewYork-ec58,39,88,Normal
2026-04-27 22:43:00.942196,NewYork-ec58,27,13,Normal
2026-04-27 22:43:01.942196,NewYork-ec58,-22,11,Normal
2026-04-27 22:43:02.942196,NewYork-ec58,-28,91,Normal
2026-04-27 22:43:03.942196,NewYork-ec58,44,24,Normal
2026-04-27 22:43:04.942196,NewYork-ec58,14,29,Normal
2026-04-27 22:43:05.942196,NewYork-ec58,8,19,Normal
2026-04-27 22:43:06.942196,NewYork-ec58,22,73,Normal
2026-04-27 22:43:07.942196,NewYork-ec58,-16,3,Normal
2026-04-27 22:43:08.942196,NewYork-ec58,-18,23,Normal
2026-04-27 22:43:09.942196,NewYork-ec58,16,29,Normal
2026-04-27 22:43:10.942196,NewYork-ec58,-2,14,Normal
2026-04-27 22:43:11.942196,NewYork-ec58,40,22,Normal
2026-04-27 22:43:12.942196,NewYork-ec58,38,64,Normal
2026-04-27 22:43:13.942196,NewYork-ec58,41,28,Normal
2026-04-27 22:43:14.942196,NewYork-ec58,50,80,Normal
2026-04-27 22:43:15.942196,NewYork-ec58,12,88,Normal
2026-04-27 22:43:16.942196,NewYork-ec58,30,91,Normal
2026-04-27 22:43:17.942196,NewYork-ec58,49,10,Normal
2026-04-27 22:43:18.942196,NewYork-ec58,-18,56,Normal
2026-04-27 22:43:19.942196,NewYork-ec58,41,11,Normal
2026-04-27 22:43:20.942196,NewYork-ec58,24,71,Normal
2026-04-27 22:43:21.942196,NewYork-ec58,15,64,Normal
2026-04-27 22:43:22.942196,NewYork-ec58,1,51,Normal
2026-04-27 22:43:23.942196,NewYork-ec58,38,5,Normal
2026-04-27 22:43:24.942196,NewYork-ec58,2,5,Normal
2026-04-27 22:43:25.942196,NewYork-ec58,48,20,Normal
2026-04-27 22:43:26.942196,NewYork-ec58,12,82,Normal
2026-04-27 22:43:27.942196,NewYork-ec58,-1,43,Normal
2026-04-27 22:43:28.942196,NewYork-ec58,22,91,Normal
2026-04-27 22:43:29.942196,NewYork-ec58,19,21,Normal
2026-04-27 22:43:30.942196,NewYork-ec58,-18,83,Normal
2026-04-27 22:43:31.942196,NewYork-ec58,-13,63,Normal
2026-04-27 22:43:32.942196,NewYork-ec58,6,97,Normal
2026-04-27 22:43:33.942196,NewYork-ec58,-28,7,Normal
2026-04-27 22:43:34.942196,NewYork-ec58,29,70,Normal
2026-04-27 22:43:35.942196,NewYork-ec58,2,48,Normal
2026-04-27 22:43:36.942196,NewYork-ec58,-11,92,Normal
2026-04-27 22:43:37.942196,NewYork-ec58,19,69,Normal
2026-04-27 22:43:38.942196,NewYork-ec58,37,56,Normal
2026-04-27 22:43:39.942196,NewYork-ec58,42,74,Normal
2026-04-27 22:43:40.942196,NewYork-ec58,-15,92,Normal
2026-04-27 22:43:41.942196,NewYork-ec58,-23,64,Normal
2026-04-27 22:43:42.942196,NewYork-ec58,36,72,Normal
2026-04-27 22:43:43.942196,NewYork-ec58,24,29,Normal
2026-04-27 22:43:44.942196,NewYork-ec58,13,90,Normal
2026-04-27 22:43:45.942196,NewYork-ec58,-26,2,Normal
2026-04-27 22:43:46.942196,NewYork-ec58,16,7,Normal
2026-04-27 22:43:47.942196,NewYork-ec58,44,5,Normal
2026-04-27 22:43:48.942196,NewYork-ec58,43,69,Normal
2026-04-27 22:43:49.942196,NewYork-ec58,11,41,Normal
2026-04-27 22:43:50.942196,NewYork-ec58,49,72,Normal
2026-04-27 22:43:51.942196,NewYork-ec58,3,70,Normal
2026-04-27 22:43:52.942196,NewYork-ec58,-23,25,Normal
2026-04-27 22:43:53.942196,NewYork-ec58,13,92,Normal
2026-04-27 22:43:54.942196,NewYork-ec58,-25,39,Normal
2026-04-27 22:43:55.942196,NewYork-ec58,-15,69,Normal
