timestamp,station_id,temp,humid,condition
2026-02-08 06:29:41.397025,Toronto-60a5,33,84,Normal
2026-02-08 06:29:42.397025,Toronto-60a5,-4,29,Normal
2026-02-08 06:29:43.397025,Toronto-60a5,-2,27,Normal
2026-02-08 06:29:44.397025,Toronto-60a5,-14,84,Normal
2026-02-08 06:29:45.397025,Toronto-60a5,-29,78,Normal
2026-02-08 06:29:46.397025,Toronto-60a5,7,66,Normal
2026-02-08 06:29:47.397025,Toronto-60a5,19,35,Normal
2026-02-08 06:29:48.397025,Toronto-60a5,5,21,Normal
2026-02-08 06:29:49.397025,Toronto-60a5,17,96,Normal
2026-02-08 06:29:50.397025,Toronto-60a5,26,4,Normal
2026-02-08 06:29:51.397025,Toronto-60a5,14,87,Normal
2026-02-08 06:29:52.397025,Toronto-60a5,-17,89,Normal
2026-02-08 06:29:53.397025,Toronto-60a5,-19,89,Normal
2026-02-08 06:29:54.397025,Toronto-60a5,-16,98,Normal
2026-02-08 06:29:55.397025,Toronto-60a5,16,78,Normal
2026-02-08 06:29:56.397025,Toronto-60a5,-23,9,Normal
2026-02-08 06:29:57.397025,Toronto-60a5,31,35,Normal
2026-02-08 06:29:58.397025,Toronto-60a5,39,40,Normal
2026-02-08 06:29:59.397025,Toronto-60a5,14,25,Normal
2026-02-08 06:30:00.397025,Toronto-60a5,4,71,Normal
2026-02-08 06:30:01.397025,Toronto-60a5,5,12,Normal
2026-02-08 06:30:02.397025,Toronto-60a5,-29,40,Normal
2026-02-08 06:30:03.397025,Toronto-60a5,3,79,Normal
2026-02-08 06:30:04.397025,Toronto-60a5,23,94,Normal
2026-02-08 06:30:05.397025,Toronto-60a5,8,36,Normal
2026-02-08 06:30:06.397025,Toronto-60a5,-28,23,Normal
2026-02-08 06:30:07.397025,Toronto-60a5,-16,78,Normal
2026-02-08 06:30:08.397025,Toronto-60a5,-14,63,Normal
2026-02-08 06:30:09.397025,Toronto-60a5,-23,95,Normal
2026-02-08 06:30:10.397025,Toronto-60a5,5,98,Normal
2026-02-08 06:30:11.397025,Toronto-60a5,12,60,Normal
2026-02-08 06:30:12.397025,Toronto-60a5,-14,93,Normal
2026-02-08 06:30:13.397025,Toronto-60a5,-19,30,Normal
2026-02-08 06:30:14.397025,Toronto-60a5,-3,4,Normal
2026-02-08 06:30:15.397025,Toronto-60a5,-17,61,Normal
2026-02-08 06:30:16.397025,Toronto-60a5,28,26,Normal
2026-02-08 06:30:17.397025,Toronto-60a5,17,52,Normal
2026-02-08 06:30:18.397025,Toronto-60a5,7,57,Normal
2026-02-08 06:30:19.397025,Toronto-60a5,-21,0,Normal
2026-02-08 06:30:20.397025,Toronto-60a5,15,45,Normal
2026-02-08 06:30:21.397025,Toronto-60a5,-30,59,Normal
2026-02-08 06:30:22.397025,Toronto-60a5,45,53,Normal
2026-02-08 06:30:23.397025,Toronto-60a5,23,33,Normal
2026-02-08 06:30:24.397025,Toronto-60a5,11,60,Normal
2026-02-08 06:30:25.397025,Toronto-60a5,-9,9,Normal
2026-02-08 06:30:26.397025,Toronto-60a5,11,64,Normal
2026-02-08 06:30:27.397025,Toronto-60a5,28,100,Normal
2026-02-08 06:30:28.397025,Toronto-60a5,31,55,Normal
2026-02-08 06:30:29.397025,Toronto-60a5,34,28,Normal
2026-02-08 06:30:30.397025,Toronto-60a5,-25,17,Normal
2026-02-08 06:30:31.397025,Toronto-60a5,22,83,Normal
2026-02-08 06:30:32.397025,Toronto-60a5,18,15,Normal
2026-02-08 06:30:33.397025,Toronto-60a5,-23,85,Normal
2026-02-08 06:30:34.397025,Toronto-60a5,0,76,Normal
2026-02-08 06:30:35.397025,Toronto-60a5,31,6,Normal
2026-02-08 06:30:36.397025,Toronto-60a5,35,61,Normal
2026-02-08 06:30:37.397025,Toronto-60a5,1,32,Normal
2026-02-08 06:30:38.397025,Toronto-60a5,-30,53,Normal
2026-02-08 06:30:39.397025,Toronto-60a5,-20,86,Normal
2026-02-08 06:30:40.397025,Toronto-60a5,-13,73,Normal
2026-02-08 06:30:41.397025,Toronto-60a5,-7,4,Normal
2026-02-08 06:30:42.397025,Toronto-60a5,31,13,Normal
2026-02-08 06:30:43.397025,Toronto-60a5,-16,43,Normal
2026-02-08 06:30:44.397025,Toronto-60a5,-18,97,Normal
2026-02-08 06:30:45.397025,Toronto-60a5,19,52,Normal
2026-02-08 06:30:46.397025,Toronto-60a5,23,66,Normal
2026-02-08 06:30:47.397025,Toronto-60a5,38,88,Normal
2026-02-08 06:30:48.397025,Toronto-60a5,35,28,Normal
2026-02-08 06:30:49.397025,Toronto-60a5,47,58,Normal
2026-02-08 06:30:50.397025,Toronto-60a5,23,42,Normal
2026-02-08 06:30:51.397025,Toronto-60a5,14,57,Normal
2026-02-08 06:30:52.397025,Toronto-60a5,48,37,Normal
2026-02-08 06:30:53.397025,Toronto-60a5,-8,21,Normal
2026-02-08 06:30:54.397025,Toronto-60a5,45,10,Normal
2026-02-08 06:30:55.397025,Toronto-60a5,-22,0,Normal
2026-02-08 06:30:56.397025,Toronto-60a5,32,80,Normal
2026-02-08 06:30:57.397025,Toronto-60a5,-6,48,Normal
2026-02-08 06:30:58.397025,Toronto-60a5,6,6,Normal
2026-02-08 06:30:59.397025,Toronto-60a5,-15,4,Normal
2026-02-08 06:31:00.397025,Toronto-60a5,-10,1,Normal
2026-02-08 06:31:01.397025,Toronto-60a5,48,50,Normal
2026-02-08 06:31:02.397025,Toronto-60a5,-19,8,Normal
2026-02-08 06:31:03.397025,Toronto-60a5,48,44,Normal
2026-02-08 06:31:04.397025,Toronto-60a5,27,8,Normal
2026-02-08 06:31:05.397025,Toronto-60a5,36,64,Normal
2026-02-08 06:31:06.397025,Toronto-60a5,20,95,Normal
2026-02-08 06:31:07.397025,Toronto-60a5,3,43,Normal
2026-02-08 06:31:08.397025,Toronto-60a5,1,92,Normal
2026-02-08 06:31:09.397025,Toronto-60a5,1,67,Normal
2026-02-08 06:31:10.397025,Toronto-60a5,-12,55,Normal
2026-02-08 06:31:11.397025,Toronto-60a5,19,40,Normal
2026-02-08 06:31:12.397025,Toronto-60a5,41,45,Normal
2026-02-08 06:31:13.397025,Toronto-60a5,50,69,Normal
2026-02-08 06:31:14.397025,Toronto-60a5,33,22,Normal
2026-02-08 06:31:15.397025,Toronto-60a5,20,26,Normal
2026-02-08 06:31:16.397025,Toronto-60a5,-2,20,Normal
2026-02-08 06:31:17.397025,Toronto-60a5,-8,70,Normal
2026-02-08 06:31:18.397025,Toronto-60a5,26,48,Normal
2026-02-08 06:31:19.397025,Toronto-60a5,-22,60,Normal
2026-02-08 06:31:20.397025,Toronto-60a5,2,36,Normal
2026-02-08 06:31:21.397025,Toronto-60a5,41,18,Normal
2026-02-08 06:31:22.397025,Toronto-60a5,9,60,Normal
2026-02-08 06:31:23.397025,Toronto-60a5,28,69,Normal
2026-02-08 06:31:24.397025,Toronto-60a5,24,78,Normal
2026-02-08 06:31:25.397025,Toronto-60a5,13,2,Normal
2026-02-08 06:31:26.397025,Toronto-60a5,6,21,Normal
2026-02-08 06:31:27.397025,Toronto-60a5,30,40,Normal
2026-02-08 06:31:28.397025,Toronto-60a5,30,5,Normal
2026-02-08 06:31:29.397025,Toronto-60a5,-26,95,Normal
2026-02-08 06:31:30.397025,Toronto-60a5,9,21,Normal
2026-02-08 06:31:31.397025,Toronto-60a5,15,7,Normal
2026-02-08 06:31:32.397025,Toronto-60a5,31,20,Normal
2026-02-08 06:31:33.397025,Toronto-60a5,-5,11,Normal
2026-02-08 06:31:34.397025,Toronto-60a5,44,36,Normal
2026-02-08 06:31:35.397025,Toronto-60a5,34,2,Normal
2026-02-08 06:31:36.397025,Toronto-60a5,-2,21,Normal
2026-02-08 06:31:37.397025,Toronto-60a5,-17,66,Normal
2026-02-08 06:31:38.397025,Toronto-60a5,0,48,Normal
2026-02-08 06:31:39.397025,Toronto-60a5,-1,35,Normal
2026-02-08 06:31:40.397025,Toronto-60a5,5,21,Normal
2026-02-08 06:31:41.397025,Toronto-60a5,-11,89,Normal
2026-02-08 06:31:42.397025,Toronto-60a5,-17,73,Normal
2026-02-08 06:31:43.397025,Toronto-60a5,-20,51,Normal
2026-02-08 06:31:44.397025,Toronto-60a5,19,38,Normal
2026-02-08 06:31:45.397025,Toronto-60a5,14,98,Normal
2026-02-08 06:31:46.397025,Toronto-60a5,13,17,Normal
2026-02-08 06:31:47.397025,Toronto-60a5,50,85,Normal
2026-02-08 06:31:48.397025,Toronto-60a5,19,96,Normal
2026-02-08 06:31:49.397025,Toronto-60a5,44,22,Normal
2026-02-08 06:31:50.397025,Toronto-60a5,-18,95,Normal
2026-02-08 06:31:51.397025,Toronto-60a5,46,47,Normal
2026-02-08 06:31:52.397025,Toronto-60a5,-2,37,Normal
2026-02-08 06:31:53.397025,Toronto-60a5,-9,25,Normal
2026-02-08 06:31:54.397025,Toronto-60a5,50,83,Normal
2026-02-08 06:31:55.397025,Toronto-60a5,50,54,Normal
2026-02-08 06:31:56.397025,Toronto-60a5,12,41,Normal
2026-02-08 06:31:57.397025,Toronto-60a5,-29,51,Normal
2026-02-08 06:31:58.397025,Toronto-60a5,-28,10,Normal
2026-02-08 06:31:59.397025,Toronto-60a5,-8,26,Normal
2026-02-08 06:32:00.397025,Toronto-60a5,24,36,Normal
2026-02-08 06:32:01.397025,Toronto-60a5,23,95,Normal
2026-02-08 06:32:02.397025,Toronto-60a5,48,36,Normal
2026-02-08 06:32:03.397025,Toronto-60a5,5,98,Normal
2026-02-08 06:32:04.397025,Toronto-60a5,15,83,Normal
2026-02-08 06:32:05.397025,Toronto-60a5,-1,57,Normal
2026-02-08 06:32:06.397025,Toronto-60a5,24,20,Normal
2026-02-08 06:32:07.397025,Toronto-60a5,27,77,Normal
2026-02-08 06:32:08.397025,Toronto-60a5,-10,15,Normal
2026-02-08 06:32:09.397025,Toronto-60a5,21,6,Normal
2026-02-08 06:32:10.397025,Toronto-60a5,-13,92,Normal
2026-02-08 06:32:11.397025,Toronto-60a5,-12,94,Normal
2026-02-08 06:32:12.397025,Toronto-60a5,42,78,Normal
2026-02-08 06:32:13.397025,Toronto-60a5,-9,46,Normal
2026-02-08 06:32:14.397025,Toronto-60a5,-1,9,Normal
2026-02-08 06:32:15.397025,Toronto-60a5,27,53,Normal
2026-02-08 06:32:16.397025,Toronto-60a5,23,76,Normal
2026-02-08 06:32:17.397025,Toronto-60a5,-17,50,Normal
2026-02-08 06:32:18.397025,Toronto-60a5,13,27,Normal
2026-02-08 06:32:19.397025,Toronto-60a5,-16,0,Normal
2026-02-08 06:32:20.397025,Toronto-60a5,29,19,Normal
2026-02-08 06:32:21.397025,Toronto-60a5,6,34,Normal
2026-02-08 06:32:22.397025,Toronto-60a5,28,55,Normal
2026-02-08 06:32:23.397025,Toronto-60a5,-11,39,Normal
2026-02-08 06:32:24.397025,Toronto-60a5,-7,33,Normal
2026-02-08 06:32:25.397025,Toronto-60a5,-17,57,Normal
2026-02-08 06:32:26.397025,Toronto-60a5,37,77,Normal
2026-02-08 06:32:27.397025,Toronto-60a5,37,67,Normal
2026-02-08 06:32:28.397025,Toronto-60a5,46,82,Normal
2026-02-08 06:32:29.397025,Toronto-60a5,44,11,Normal
2026-02-08 06:32:30.397025,Toronto-60a5,39,92,Normal
2026-02-08 06:32:31.397025,Toronto-60a5,28,98,Normal
2026-02-08 06:32:32.397025,Toronto-60a5,-12,18,Normal
2026-02-08 06:32:33.397025,Toronto-60a5,17,1,Normal
2026-02-08 06:32:34.397025,Toronto-60a5,27,57,Normal
2026-02-08 06:32:35.397025,Toronto-60a5,-3,40,Normal
2026-02-08 06:32:36.397025,Toronto-60a5,45,59,Normal
2026-02-08 06:32:37.397025,Toronto-60a5,7,26,Normal
2026-02-08 06:32:38.397025,Toronto-60a5,4,99,Normal
2026-02-08 06:32:39.397025,Toronto-60a5,5,68,Normal
2026-02-08 06:32:40.397025,Toronto-60a5,42,86,Normal
2026-02-08 06:32:41.397025,Toronto-60a5,25,65,Normal
2026-02-08 06:32:42.397025,Toronto-60a5,-20,32,Normal
2026-02-08 06:32:43.397025,Toronto-60a5,17,51,Normal
2026-02-08 06:32:44.397025,Toronto-60a5,9,49,Normal
2026-02-08 06:32:45.397025,Toronto-60a5,36,59,Normal
2026-02-08 06:32:46.397025,Toronto-60a5,-21,92,Normal
2026-02-08 06:32:47.397025,Toronto-60a5,32,22,Normal
2026-02-08 06:32:48.397025,Toronto-60a5,19,93,Normal
2026-02-08 06:32:49.397025,Toronto-60a5,41,23,Normal
2026-02-08 06:32:50.397025,Toronto-60a5,-9,14,Normal
2026-02-08 06:32:51.397025,Toronto-60a5,33,4,Normal
2026-02-08 06:32:52.397025,Toronto-60a5,-1,25,Normal
2026-02-08 06:32:53.397025,Toronto-60a5,8,1,Normal
2026-02-08 06:32:54.397025,Toronto-60a5,-6,94,Normal
2026-02-08 06:32:55.397025,Toronto-60a5,6,45,Normal
2026-02-08 06:32:56.397025,Toronto-60a5,46,9,Normal
2026-02-08 06:32:57.397025,Toronto-60a5,10,96,Normal
2026-02-08 06:32:58.397025,Toronto-60a5,23,19,Normal
2026-02-08 06:32:59.397025,Toronto-60a5,-7,76,Normal
2026-02-08 06:33:00.397025,Toronto-60a5,-28,29,Normal
2026-02-08 06:33:01.397025,Toronto-60a5,16,59,Normal
2026-02-08 06:33:02.397025,Toronto-60a5,30,18,Normal
2026-02-08 06:33:03.397025,Toronto-60a5,20,87,Normal
2026-02-08 06:33:04.397025,Toronto-60a5,13,55,Normal
2026-02-08 06:33:05.397025,Toronto-60a5,-10,73,Normal
2026-02-08 06:33:06.397025,Toronto-60a5,15,22,Normal
2026-02-08 06:33:07.397025,Toronto-60a5,10,68,Normal
2026-02-08 06:33:08.397025,Toronto-60a5,35,74,Normal
2026-02-08 06:33:09.397025,Toronto-60a5,-24,36,Normal
2026-02-08 06:33:10.397025,Toronto-60a5,4,18,Normal
2026-02-08 06:33:11.397025,Toronto-60a5,39,2,Normal
2026-02-08 06:33:12.397025,Toronto-60a5,33,26,Normal
2026-02-08 06:33:13.397025,Toronto-60a5,25,84,Normal
2026-02-08 06:33:14.397025,Toronto-60a5,-29,29,Normal
2026-02-08 06:33:15.397025,Toronto-60a5,33,82,Normal
2026-02-08 06:33:16.397025,Toronto-60a5,-27,26,Normal
2026-02-08 06:33:17.397025,Toronto-60a5,-17,18,Normal
2026-02-08 06:33:18.397025,Toronto-60a5,-21,85,Normal
2026-02-08 06:33:19.397025,Toronto-60a5,24,29,Normal
2026-02-08 06:33:20.397025,Toronto-60a5,-11,74,Normal
2026-02-08 06:33:21.397025,Toronto-60a5,-28,3,Normal
2026-02-08 06:33:22.397025,Toronto-60a5,-9,35,Normal
2026-02-08 06:33:23.397025,Toronto-60a5,35,37,Normal
2026-02-08 06:33:24.397025,Toronto-60a5,-5,85,Normal
2026-02-08 06:33:25.397025,Toronto-60a5,26,70,Normal
2026-02-08 06:33:26.397025,Toronto-60a5,33,91,Normal
2026-02-08 06:33:27.397025,Toronto-60a5,27,24,Normal
2026-02-08 06:33:28.397025,Toronto-60a5,10,37,Normal
2026-02-08 06:33:29.397025,Toronto-60a5,-19,6,Normal
2026-02-08 06:33:30.397025,Toronto-60a5,41,18,Normal
2026-02-08 06:33:31.397025,Toronto-60a5,-22,2,Normal
2026-02-08 06:33:32.397025,Toronto-60a5,10,80,Normal
2026-02-08 06:33:33.397025,Toronto-60a5,30,35,Normal
2026-02-08 06:33:34.397025,Toronto-60a5,8,93,Normal
2026-02-08 06:33:35.397025,Toronto-60a5,-10,57,Normal
2026-02-08 06:33:36.397025,Toronto-60a5,41,65,Normal
2026-02-08 06:33:37.397025,Toronto-60a5,-25,34,Normal
2026-02-08 06:33:38.397025,Toronto-60a5,-17,57,Normal
2026-02-08 06:33:39.397025,Toronto-60a5,-14,92,Normal
2026-02-08 06:33:40.397025,Toronto-60a5,39,47,Normal
2026-02-08 06:33:41.397025,Toronto-60a5,28,94,Normal
2026-02-08 06:33:42.397025,Toronto-60a5,6,51,Normal
2026-02-08 06:33:43.397025,Toronto-60a5,-16,94,Normal
2026-02-08 06:33:44.397025,Toronto-60a5,31,34,Normal
2026-02-08 06:33:45.397025,Toronto-60a5,15,8,Normal
2026-02-08 06:33:46.397025,Toronto-60a5,-9,50,Normal
2026-02-08 06:33:47.397025,Toronto-60a5,4,17,Normal
2026-02-08 06:33:48.397025,Toronto-60a5,-15,89,Normal
2026-02-08 06:33:49.397025,Toronto-60a5,-13,42,Normal
2026-02-08 06:33:50.397025,Toronto-60a5,-29,78,Normal
2026-02-08 06:33:51.397025,Toronto-60a5,-8,14,Normal
2026-02-08 06:33:52.397025,Toronto-60a5,-3,54,Normal
2026-02-08 06:33:53.397025,Toronto-60a5,44,11,Normal
2026-02-08 06:33:54.397025,Toronto-60a5,8,87,Normal
2026-02-08 06:33:55.397025,Toronto-60a5,-10,9,Normal
2026-02-08 06:33:56.397025,Toronto-60a5,32,56,Normal
2026-02-08 06:33:57.397025,Toronto-60a5,15,13,Normal
2026-02-08 06:33:58.397025,Toronto-60a5,48,52,Normal
2026-02-08 06:33:59.397025,Toronto-60a5,-15,78,Normal
2026-02-08 06:34:00.397025,Toronto-60a5,-30,0,Normal
2026-02-08 06:34:01.397025,Toronto-60a5,-9,45,Normal
2026-02-08 06:34:02.397025,Toronto-60a5,10,67,Normal
2026-02-08 06:34:03.397025,Toronto-60a5,21,83,Normal
2026-02-08 06:34:04.397025,Toronto-60a5,-12,58,Normal
2026-02-08 06:34:05.397025,Toronto-60a5,13,42,Normal
2026-02-08 06:34:06.397025,Toronto-60a5,11,24,Normal
2026-02-08 06:34:07.397025,Toronto-60a5,4,43,Normal
2026-02-08 06:34:08.397025,Toronto-60a5,15,12,Normal
2026-02-08 06:34:09.397025,Toronto-60a5,-19,96,Normal
2026-02-08 06:34:10.397025,Toronto-60a5,6,90,Normal
2026-02-08 06:34:11.397025,Toronto-60a5,6,41,Normal
2026-02-08 06:34:12.397025,Toronto-60a5,37,26,Normal
2026-02-08 06:34:13.397025,Toronto-60a5,24,24,Normal
2026-02-08 06:34:14.397025,Toronto-60a5,38,38,Normal
2026-02-08 06:34:15.397025,Toronto-60a5,29,63,Normal
2026-02-08 06:34:16.397025,Toronto-60a5,0,0,Normal
2026-02-08 06:34:17.397025,Toronto-60a5,49,78,Normal
2026-02-08 06:34:18.397025,Toronto-60a5,10,11,Normal
2026-02-08 06:34:19.397025,Toronto-60a5,37,56,Normal
2026-02-08 06:34:20.397025,Toronto-60a5,-3,91,Normal
2026-02-08 06:34:21.397025,Toronto-60a5,-30,60,Normal
2026-02-08 06:34:22.397025,Toronto-60a5,-6,97,Normal
2026-02-08 06:34:23.397025,Toronto-60a5,37,78,Normal
2026-02-08 06:34:24.397025,Toronto-60a5,1,86,Normal
2026-02-08 06:34:25.397025,Toronto-60a5,8,73,Normal
2026-02-08 06:34:26.397025,Toronto-60a5,-30,72,Normal
2026-02-08 06:34:27.397025,Toronto-60a5,-1,5,Normal
2026-02-08 06:34:28.397025,Toronto-60a5,29,15,Normal
2026-02-08 06:34:29.397025,Toronto-60a5,48,69,Normal
2026-02-08 06:34:30.397025,Toronto-60a5,-2,93,Normal
2026-02-08 06:34:31.397025,Toronto-60a5,33,93,Normal
2026-02-08 06:34:32.397025,Toronto-60a5,6,79,Normal
2026-02-08 06:34:33.397025,Toronto-60a5,-24,87,Normal
2026-02-08 06:34:34.397025,Toronto-60a5,16,92,Normal
2026-02-08 06:34:35.397025,Toronto-60a5,4,2,Normal
2026-02-08 06:34:36.397025,Toronto-60a5,37,84,Normal
2026-02-08 06:34:37.397025,Toronto-60a5,44,2,Normal
2026-02-08 06:34:38.397025,Toronto-60a5,19,4,Normal
2026-02-08 06:34:39.397025,Toronto-60a5,-1,51,Normal
2026-02-08 06:34:40.397025,Toronto-60a5,-3,42,Normal
2026-02-08 06:34:41.397025,Toronto-60a5,-17,23,Normal
2026-02-08 06:34:42.397025,Toronto-60a5,20,96,Normal
2026-02-08 06:34:43.397025,Toronto-60a5,33,32,Normal
2026-02-08 06:34:44.397025,Toronto-60a5,-11,84,Normal
2026-02-08 06:34:45.397025,Toronto-60a5,22,16,Normal
2026-02-08 06:34:46.397025,Toronto-60a5,-21,63,Normal
2026-02-08 06:34:47.397025,Toronto-60a5,-5,67,Normal
2026-02-08 06:34:48.397025,Toronto-60a5,-7,73,Normal
2026-02-08 06:34:49.397025,Toronto-60a5,-3,34,Normal
2026-02-08 06:34:50.397025,Toronto-60a5,35,38,Normal
2026-02-08 06:34:51.397025,Toronto-60a5,13,3,Normal
2026-02-08 06:34:52.397025,Toronto-60a5,-29,54,Normal
2026-02-08 06:34:53.397025,Toronto-60a5,27,18,Normal
2026-02-08 06:34:54.397025,Toronto-60a5,14,30,Normal
2026-02-08 06:34:55.397025,Toronto-60a5,-23,62,Normal
2026-02-08 06:34:56.397025,Toronto-60a5,-25,4,Normal
2026-02-08 06:34:57.397025,Toronto-60a5,-26,34,Normal
2026-02-08 06:34:58.397025,Toronto-60a5,34,62,Normal
2026-02-08 06:34:59.397025,Toronto-60a5,-30,54,Normal
2026-02-08 06:35:00.397025,Toronto-60a5,14,23,Normal
2026-02-08 06:35:01.397025,Toronto-60a5,-26,44,Normal
2026-02-08 06:35:02.397025,Toronto-60a5,33,96,Normal
2026-02-08 06:35:03.397025,Toronto-60a5,-9,92,Normal
2026-02-08 06:35:04.397025,Toronto-60a5,-22,59,Normal
2026-02-08 06:35:05.397025,Toronto-60a5,-25,66,Normal
2026-02-08 06:35:06.397025,Toronto-60a5,27,36,Normal
2026-02-08 06:35:07.397025,Toronto-60a5,1,30,Normal
2026-02-08 06:35:08.397025,Toronto-60a5,16,75,Normal
2026-02-08 06:35:09.397025,Toronto-60a5,24,68,Normal
2026-02-08 06:35:10.397025,Toronto-60a5,-7,26,Normal
2026-02-08 06:35:11.397025,Toronto-60a5,3,68,Normal
2026-02-08 06:35:12.397025,Toronto-60a5,-6,93,Normal
2026-02-08 06:35:13.397025,Toronto-60a5,22,97,Normal
2026-02-08 06:35:14.397025,Toronto-60a5,-1,48,Normal
