timestamp,station_id,temp,humid,condition
2026-02-08 07:44:09.375231,Paris-63f7,23,73,Normal
2026-02-08 07:44:10.375231,Paris-63f7,31,50,Normal
2026-02-08 07:44:11.375231,Paris-63f7,-14,11,Normal
2026-02-08 07:44:12.375231,Paris-63f7,-9,37,Normal
2026-02-08 07:44:13.375231,Paris-63f7,9,95,Normal
2026-02-08 07:44:14.375231,Paris-63f7,-7,19,Normal
2026-02-08 07:44:15.375231,Paris-63f7,34,78,Normal
2026-02-08 07:44:16.375231,Paris-63f7,23,77,Normal
2026-02-08 07:44:17.375231,Paris-63f7,47,39,Normal
2026-02-08 07:44:18.375231,Paris-63f7,22,70,Normal
2026-02-08 07:44:19.375231,Paris-63f7,-18,10,Normal
2026-02-08 07:44:20.375231,Paris-63f7,-5,76,Normal
2026-02-08 07:44:21.375231,Paris-63f7,-13,68,Normal
2026-02-08 07:44:22.375231,Paris-63f7,-26,92,Normal
2026-02-08 07:44:23.375231,Paris-63f7,19,100,Normal
2026-02-08 07:44:24.375231,Paris-63f7,7,91,Normal
2026-02-08 07:44:25.375231,Paris-63f7,12,3,Normal
2026-02-08 07:44:26.375231,Paris-63f7,6,22,Normal
2026-02-08 07:44:27.375231,Paris-63f7,46,100,Normal
2026-02-08 07:44:28.375231,Paris-63f7,42,96,Normal
2026-02-08 07:44:29.375231,Paris-63f7,48,94,Normal
2026-02-08 07:44:30.375231,Paris-63f7,15,63,Normal
2026-02-08 07:44:31.375231,Paris-63f7,-10,7,Normal
2026-02-08 07:44:32.375231,Paris-63f7,10,34,Normal
2026-02-08 07:44:33.375231,Paris-63f7,20,65,Normal
2026-02-08 07:44:34.375231,Paris-63f7,16,4,Normal
2026-02-08 07:44:35.375231,Paris-63f7,50,95,Normal
2026-02-08 07:44:36.375231,Paris-63f7,-18,66,Normal
2026-02-08 07:44:37.375231,Paris-63f7,-26,72,Normal
2026-02-08 07:44:38.375231,Paris-63f7,12,48,Normal
2026-02-08 07:44:39.375231,Paris-63f7,-9,59,Normal
2026-02-08 07:44:40.375231,Paris-63f7,-21,88,Normal
2026-02-08 07:44:41.375231,Paris-63f7,-10,13,Normal
2026-02-08 07:44:42.375231,Paris-63f7,16,34,Normal
2026-02-08 07:44:43.375231,Paris-63f7,-9,21,Normal
2026-02-08 07:44:44.375231,Paris-63f7,37,26,Normal
2026-02-08 07:44:45.375231,Paris-63f7,-1,98,Normal
2026-02-08 07:44:46.375231,Paris-63f7,47,47,Normal
2026-02-08 07:44:47.375231,Paris-63f7,16,99,Normal
2026-02-08 07:44:48.375231,Paris-63f7,-27,65,Normal
2026-02-08 07:44:49.375231,Paris-63f7,17,90,Normal
2026-02-08 07:44:50.375231,Paris-63f7,40,32,Normal
2026-02-08 07:44:51.375231,Paris-63f7,1,26,Normal
2026-02-08 07:44:52.375231,Paris-63f7,33,63,Normal
2026-02-08 07:44:53.375231,Paris-63f7,29,27,Normal
2026-02-08 07:44:54.375231,Paris-63f7,0,50,Normal
2026-02-08 07:44:55.375231,Paris-63f7,25,78,Normal
2026-02-08 07:44:56.375231,Paris-63f7,6,21,Normal
2026-02-08 07:44:57.375231,Paris-63f7,42,57,Normal
2026-02-08 07:44:58.375231,Paris-63f7,-8,18,Normal
2026-02-08 07:44:59.375231,Paris-63f7,8,3,Normal
2026-02-08 07:45:00.375231,Paris-63f7,37,32,Normal
2026-02-08 07:45:01.375231,Paris-63f7,38,17,Normal
2026-02-08 07:45:02.375231,Paris-63f7,47,14,Normal
2026-02-08 07:45:03.375231,Paris-63f7,-15,60,Normal
2026-02-08 07:45:04.375231,Paris-63f7,46,26,Normal
2026-02-08 07:45:05.375231,Paris-63f7,17,45,Normal
2026-02-08 07:45:06.375231,Paris-63f7,33,0,Normal
2026-02-08 07:45:07.375231,Paris-63f7,1,27,Normal
2026-02-08 07:45:08.375231,Paris-63f7,5,75,Normal
2026-02-08 07:45:09.375231,Paris-63f7,23,47,Normal
2026-02-08 07:45:10.375231,Paris-63f7,29,13,Normal
2026-02-08 07:45:11.375231,Paris-63f7,-8,78,Normal
2026-02-08 07:45:12.375231,Paris-63f7,-30,92,Normal
2026-02-08 07:45:13.375231,Paris-63f7,40,19,Normal
2026-02-08 07:45:14.375231,Paris-63f7,-6,20,Normal
2026-02-08 07:45:15.375231,Paris-63f7,22,26,Normal
